product_id,nom_produit,prix_unitaire,quantite_vendue,chiffre_affaires,z_score
5815,Maison Trimbach Muscat Réserve 2017,16.6,1.0,16.6,-0.5702165968984797
6663,Catherine et Claude Maréchal Pommard La Chanière 2017,50.4,0.0,0.0,0.6440549814717718
4186,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,16.6,1.0,16.6,-0.5702165968984797
4213,Lucien Boillot Volnay 1er Cru Les Angles 2017,58.8,0.0,0.0,0.9458266163330176
4265,Domaine Bulliat Beaujolais Villages Bibine 2018,9.6,3.0,28.8,-0.8216929592828514
4964,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,12.1,6.0,72.6,-0.7318799727170043
4779,Clos du Mont-Olivet Vin de France La Sabonite,7.8,18.0,140.4,-0.8863583096102612
5715,François Baur Gewurztraminer Herrenweg de Turckheim 2016,13.7,0.0,0.0,-0.6743996613148623
5900,Stéphane Tissot Arbois D.D. 2016,18.25,0.0,0.0,-0.5109400257650207
6616,Clos du Mont-Olivet Lirac Rouge 2017,15.4,1.0,15.4,-0.6133268304500864
5914,Darnley's London Dry Gin Spiced,36.0,1.0,36.0,0.126732178852493
6629,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,37.7,1.0,37.7,0.1878050097172691
5617,Albert Boxler Pinot Gris Réserve 2016,27.8,3.0,83.4,-0.1678544170834851
7023,Camin Larredya Jurançon Sec La Virada 2018,27.5,0.0,0.0,-0.1786319754713868
6227,Le Pas de l'Escalette Terrasses du Larzac Les Frieys 2017,40.2,1.0,40.2,0.2776179962831161
7025,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,69.0,0.0,0.0,1.3122636015216735
4558,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,28.1,3.0,84.3,-0.1570768586955834
4709,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,44.0,0.0,0.0,0.4141337358632034
5068,Albert Mann Pinot Noir Grand P 2017,59.9,0.0,0.0,0.9853443304219904
4797,Domaine Peyre Rose Clos des Cistes 2008,78.0,0.0,0.0,1.6355903531587228
5779,Maurel Pays d'Oc Syrah 2019,5.8,8.0,46.4,-0.9582086988629388
5816,Maison Trimbach Riesling 2017,16.9,0.0,0.0,-0.5594390385105782
4257,Domaine Huet Vouvray Le Mont Moelleux 2015,31.7,0.0,0.0,-0.0277461580407638
6569,Decelle-Villa Chorey-Lès-Beaune 2016,29.0,3.0,87.0,-0.1247441835318785
4154,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,9.8,18.0,176.4,-0.8145079203575836
4359,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,85.6,1.0,85.6,1.9086218323188973
5561,Tempier Bandol Migoua 2017,58.0,0.0,0.0,0.9170864606319468
6070,Borie La Vitarèle Pays d'Hérault Les Cigales 2019,9.3,1.0,9.3,-0.832470517670753
3849,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,34.3,0.0,0.0,0.0656593479877169
4611,Gilbert Picq Chablis Vosgros 1er Cru 2017,26.2,15.0,393.0,-0.2253347284856272
4653,Thierry Germain Saumur-Champigny Franc De Pied 2016,36.2,0.0,0.0,0.1339172177777609
5905,Domaine de Montbourgeau L'Etoile Vin Jaune 2009,43.9,2.0,87.8,0.4105412164005695
6204,Domaine Giudicelli Muscat du Cap Corse 2016,31.0,7.0,217.0,-0.0528937942792009
6635,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,22.4,1.0,22.4,-0.3618504680657147
4672,Domaine Pellé Menetou Salon Rouge Morogues 2017,17.8,0.0,0.0,-0.5271063633468731
4298,Domaine de La Tour Du Bon Bandol Rouge 2018,23.2,1.0,23.2,-0.3331103123646436
4306,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,10.7,1.0,10.7,-0.7821752451938787
6128,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,10.6,3.0,31.8,-0.7857677646565125
4157,Planeta Sicilia Alastro 2017,12.0,0.0,0.0,-0.7354724921796383
4783,Maurice Schoech Pinot Gris Vendanges Tardives 2015,29.5,0.0,0.0,-0.1067815862187091
6618,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,13.5,0.0,0.0,-0.6815847002401301
6632,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,52.7,1.0,52.7,0.7266829291123511
4193,Château de La Liquière Faugères Cistus Blanc 2019,13.5,8.0,108.0,-0.6815847002401301
4733,Camin Larredya Jurançon Sec La Part Davant 2018,16.8,0.0,0.0,-0.5630315579732119
4907,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,22.9,0.0,0.0,-0.3438878707525453
5891,Saumaize-Michelin Viré-Clessé 2018,19.0,1.0,19.0,-0.4839961297952666
5912,Kingsbarns Distillery Lowland Single Malt Whisky,57.0,0.0,0.0,0.8811612660056078
6106,Stéphane Tissot Château-Chalon 2011,74.8,0.0,0.0,1.5206297303544385
4717,Domaine Schoenheitz Pinot Noir Herrenreben 2017,23.4,6.0,140.4,-0.3259252734393759
5063,Lucien Boillot Pommard 1er Cru Les Croix Noires 2017,67.0,0.0,0.0,1.240413212268996
5705,Domaine Huet Vouvray Pétillant Brut 2014,19.8,2.0,39.6,-0.4552559740941955
4617,Alphonse Mellot Sancerre Rouge Génération XIX 2011,67.5,0.0,0.0,1.258375809582165
4860,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,8.7,11.0,95.7,-0.8540256344465563
4900,Domaine Brintet Mercurey Rouge Vieilles Vignes 2018,20.8,1.0,20.8,-0.4193307794678567
5712,Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015,57.6,1.0,57.6,0.9027163827814112
4095,Paul Ginglinger Muscat Caroline 2018,12.6,4.0,50.4,-0.7139173754038349
4934,Marcel Richaud Rasteau Rouge 2017,22.2,2.0,44.4,-0.3690355069909825
5548,Thierry Germain Saumur-Champigny Outre Terre 2017,48.8,0.0,0.0,0.5865746700696296
4625,Marcel Windholtz Eau de Vie de Sureau,52.4,0.0,0.0,0.7159053707244494
4662,Pierre Martin Sancerre Les Monts Damnés 2018,20.8,0.0,0.0,-0.4193307794678567
4918,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,37.2,24.0,892.8,0.1698424124040997
5906,Domaine de Montbourgeau L'Etoile En Banode 2016,19.8,0.0,0.0,-0.4552559740941955
5967,Zind-Humbrecht Gewurztraminer Clos Windsbuhl 2012,56.3,0.0,0.0,0.8560136297671707
5003,David Duband Morey-Saint-Denis 2017,48.7,0.0,0.0,0.5829821506069959
4726,François Baur Pinot Noir Schlittweg 2017,12.7,4.0,50.8,-0.7103248559412011
4200,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,5.8,46.0,266.8,-0.9582086988629388
4286,Domaine Hauvette Les Baux de Provence Amethyste 2017,69.8,10.0,698.0,1.3410037572227445
4146,Champagne Mailly Grand Cru Brut Réserve,29.5,0.0,0.0,-0.1067815862187091
4718,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,18.2,0.0,0.0,-0.5127362854963377
5963,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,13.5,0.0,0.0,-0.6815847002401301
4636,Marcel Windholtz Eau de Vie de Framboise d'Alsace,50.0,1.0,50.0,0.6296849036212363
5026,Champagne Agrapart &amp; Fils Minéral Extra Brut Blanc de Blancs Grand Cru 2012,86.8,0.0,0.0,1.951732065870504
4241,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,8.9,1.0,8.9,-0.8468405955212885
4782,Paul Ginglinger Pinot Blanc 2017,9.8,3.0,29.4,-0.8145079203575836
4995,Domaine Peyre Rose Oro Blanc 2002,78.0,0.0,0.0,1.6355903531587228
5477,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,19.8,4.0,79.2,-0.4552559740941955
5764,Parcé Frères Collioure Rouge Petit Gus 2018,12.9,12.0,154.8,-0.7031398170159333
5480,Domaine Bulliat Chiroubles Cuvée Félix 2019,10.4,1.0,10.4,-0.7929528035817803
4254,Domaine Huet Vouvray Haut-Lieu Demi-Sec 2015,26.9,0.0,0.0,-0.2001870922471901
4353,Champagne Egly-Ouriet Grand Cru Brut Rosé,79.5,3.0,238.5,1.689478145098231
4657,Thierry Germain Saumur-Champigny Outre Terre 2014,43.0,0.0,0.0,0.3782085412368646
4719,Domaine Schoenheitz Pinot Noir Tradition 2019,12.5,15.0,187.5,-0.7175098948664689
5551,Thierry Germain Saumur-Champigny Franc De Pied 2017,36.3,0.0,0.0,0.1375097372403945
4220,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,11.6,12.0,139.2,-0.7498425700301737
6665,Domaine Hauvette IGP Alpilles Jaspe 2017,27.7,1.0,27.7,-0.171446936546119
4181,Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019,11.9,9.0,107.1,-0.7390650116422721
4364,Wemyss Malts Blended Malt Scotch Whisky The Hive,49.5,1.0,49.5,0.6117223063080669
5563,Tempier Bandol Tourtine 2017,58.0,0.0,0.0,0.9170864606319468
6101,Stéphane Tissot Arbois Blanc La Mailloche 2016,36.9,0.0,0.0,0.1590648540161979
4223,Xavier Frissant Touraine Sauvignon 2019,9.7,3.0,29.1,-0.8181004398202175
4713,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,18.4,12.0,220.8,-0.50555124657107
5382,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,22.8,0.0,0.0,-0.3474803902151791
5907,Domaine de Montbourgeau Vin de Paille 2013,17.7,0.0,0.0,-0.530698882809507
6108,Gilles Robin Cornas 2016,46.0,0.0,0.0,0.485984125115881
4734,Camin Larredya Jurançon Moelleux Costat Darrer 2018,15.3,1.0,15.3,-0.6169193499127201
4975,Château Cordet Margaux 2013,23.7,4.0,94.8,-0.3151477150514742
5487,Decelle-Villa Nuits-Saint-Georges Rouge 2016,43.5,3.0,130.5,0.396171138550034
5771,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,38.4,0.0,0.0,0.2129526459557061
4239,Domaine Augustin Collioure Blanc Adéodat 2019,28.0,0.0,0.0,-0.1606693781582173
4096,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,22.8,0.0,0.0,-0.3474803902151791
4391,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,49.5,0.0,0.0,0.6117223063080669
4059,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,8.7,7.0,60.9,-0.8540256344465563
4065,Oratoire Saint Martin Cairanne Rouge Les Douyes 2016,19.5,0.0,0.0,-0.4660335324820972
4159,Planeta Sicilia La Segreta Bianco 2017,9.3,3.0,27.9,-0.832470517670753
4177,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,13.5,0.0,0.0,-0.6815847002401301
4210,Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017,79.8,0.0,0.0,1.7002557034861323
4400,Cognac Frapin 1270,44.0,0.0,0.0,0.4141337358632034
4654,Thierry Germain Saumur-Champigny La Marginale 2016,33.4,0.0,0.0,0.033326672824012
5739,Triennes IGP Méditerranée Rouge Merlot 2016,10.7,1.0,10.7,-0.7821752451938787
5010,Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017,55.6,0.0,0.0,0.8308659935287336
5741,Domaine Clerget Chambolle-Musigny Les Charmes 2015,73.3,0.0,0.0,1.4667419384149305
5777,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5.7,0.0,0.0,-0.9618012183255727
4222,Xavier Frissant Touraine Amboise M de La Touche 2016,8.9,4.0,35.6,-0.8468405955212885
4336,Champagne Mailly Grand Cru Blanc de Pinot Noir,35.5,1.0,35.5,0.1087695815393236
5465,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,54.8,3.0,164.4,0.8021258378276624
4217,Domaine de l'Ecu Muscadet Granite 2018,17.1,0.0,0.0,-0.5522539995853103
4596,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,43.9,23.0,1009.7,0.4105412164005695
4996,Domaine Peyre Rose Marlène N°3 2008,78.0,0.0,0.0,1.6355903531587228
4240,Domaine Augustin Collioure Rouge Adéodat 2017,28.0,0.0,0.0,-0.1606693781582173
4253,Domaine Huet Vouvray Le Clos du Bourg Moelleux Première Trie 2008,59.6,0.0,0.0,0.9745667720340888
4614,Gilbert Picq Chablis En Vaudécorse 2017,19.0,11.0,209.0,-0.4839961297952666
5483,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,17.9,0.0,0.0,-0.5235138438842394
4928,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,7.9,5.0,39.5,-0.8827657901476273
5047,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,22.5,13.0,292.5,-0.3582579486030808
5611,Domaine Weinbach Riesling Grand Cru Schlossberg Cuvée Ste Catherine 2018,63.4,1.0,63.4,1.1110825116141765
5690,Domaine Hauvette IGP Alpilles Dolia 2012,44.6,0.0,0.0,0.4356888526390068
6103,Stéphane Tissot Arbois Trousseau Amphore 2017,40.7,0.0,0.0,0.2955805935962855
5769,Camille Giroud Marsannay Rouge Les Longeroies 2016,33.6,0.0,0.0,0.0405117117492799
6035,Zind-Humbrecht Muscat Turckheim 2016,17.9,1.0,17.9,-0.5235138438842394
6926,Château Jean Faure Saint-Emilion Grand Cru 2016,49.9,1.0,49.9,0.6260923841586024
4058,Mourgues du Grès Costières de Nîmes Galets Rouges 2019,8.7,11.0,95.7,-0.8540256344465563
4087,Rimauresq Côtes de Provence Cru Classé Rosé 2019,14.4,18.0,259.2,-0.6492520250764252
4191,Château de La Liquière Faugères Les Amandiers Rouge 2019,9.3,12.0,111.6,-0.832470517670753
4757,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,26.5,6.0,159.0,-0.2145571700977256
5922,Albert Mann Pinot Noir Clos de la Faille 2017,48.5,17.0,824.5,0.5757971116817281
4224,Pierre Martin Sancerre Chavignol Rouge 2017,17.2,2.0,34.4,-0.5486614801226765
4268,Domaine Bulliat Morgon Le Colombier 2019,15.2,1.0,15.2,-0.6205118693753541
4392,Wemyss Malts Blended Malt Scotch Whisky Spice King,49.5,0.0,0.0,0.6117223063080669
5002,David Duband Morey-Saint-Denis 1er Cru Les Broc 2016,64.9,0.0,0.0,1.1649703035536847
5554,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,38.0,0.0,0.0,0.1985825681051706
6280,Borie de Maurel Minervois Blanc La Belle Aude 2018,10.4,0.0,0.0,-0.7929528035817803
3850,Pierre Jean Villa Crozes-Hermitage Accroche Coeur 2018,20.8,0.0,0.0,-0.4193307794678567
4211,Lucien Boillot Pommard 2017,48.5,1.0,48.5,0.5757971116817281
4752,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,27.9,0.0,0.0,-0.1642618976208513
4725,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,23.4,0.0,0.0,-0.3259252734393759
4933,Marcel Richaud Cairanne Rouge 2018,18.4,0.0,0.0,-0.50555124657107
4229,Mérieau Touraine L'Arpent des Vaudons 2018,9.6,0.0,0.0,-0.8216929592828514
5761,Huiles d'Olive Extra Vierge Planeta 3x 10cl,19.5,0.0,0.0,-0.4660335324820972
4861,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,8.5,29.0,246.5,-0.861210673371824
